日期,hs300_close,hs300_ret,hs300_turnover_log,hs300_amplitude,hs300_turnover_rate,csi_close,csi_ret,csi_turnover_log,csi_amplitude,margin_total,douyin_search,turnover_heat_z,turnover_rate_heat_z,price_accel_z,amplitude_heat_z,margin_heat_z,search_heat_z,crowding_z,escape_index_0_100,escape_signal,escape_level
2023-11-16,3572.36,-0.009672187954813172,25.71117290503279,0.91,0.27,4587.87,-0.00895593962841279,27.409161204024144,0.77,16675.13,17337.0,-0.372,-0.768,-1.384,-0.498,2.798,-0.899,-0.081,47.98,0,相对安全
2023-11-17,3568.07,-0.001200886808720325,25.662203882495184,0.75,0.26,4602.61,0.0032128198924554763,27.383486540282092,0.72,16667.17,13543.0,-0.604,-0.909,-0.074,-0.716,2.664,-1.203,-0.057,48.57,0,相对安全
2023-11-20,3576.32,0.0023121743687763985,25.78237146435738,1.17,0.28,4627.68,0.00544690947093085,27.494816777463324,1.03,16746.75,16466.0,0.122,-0.592,0.227,0.292,2.861,-0.91,0.345,58.54,0,相对安全
2023-11-21,3581.07,0.0013281809234073627,25.893307154079086,1.1,0.33,4617.59,-0.002180358192442,27.575924120373077,1.06,16747.3,29941.0,0.71,0.186,-0.391,0.278,2.751,-0.094,0.666,66.06,0,警惕
2023-11-22,3544.42,-0.010234371291262145,25.6362235851966,0.84,0.26,4567.24,-0.010903956392837033,27.44336527182064,1.04,16743.01,30415.0,-0.515,-0.884,-1.731,-0.129,2.635,-0.072,-0.033,49.16,0,相对安全
2023-11-23,3561.52,0.004824484682966368,25.675564221816096,0.91,0.26,4600.5,0.007282297404997307,27.382769428283307,1.14,16763.86,16420.0,-0.588,-0.872,0.689,0.123,2.613,-0.874,0.165,54.13,0,相对安全
2023-11-24,3538.01,-0.006601114131045138,25.66563655540033,0.75,0.26,4558.18,-0.009199000108683797,27.370453205229886,1.07,16706.23,15062.0,-0.642,-0.844,-1.255,-0.003,2.337,-0.958,-0.21,44.78,0,相对安全
2023-11-27,3511.94,-0.007368548986577239,25.772964376905676,1.18,0.3,4541.56,-0.0036461921205392933,27.392591129564792,0.77,16720.93,24244.0,-0.229,-0.216,-0.799,0.458,2.318,-0.306,0.216,55.39,0,相对安全
2023-11-28,3518.52,0.001873608319048703,25.718723436110956,0.57,0.27,4559.44,0.003936973198636506,27.314096329686496,0.85,16727.190000000002,13756.0,-0.642,-0.73,0.476,-1.052,2.272,-1.171,-0.035,49.12,0,相对安全
2023-11-29,3488.31,-0.008585996384843586,25.772789968470395,1.05,0.3,4527.06,-0.007101749337637742,27.317420911918266,0.83,16745.64,13920.0,-0.416,-0.116,-1.122,0.273,2.264,-1.12,-0.032,49.2,0,相对安全
2023-11-30,3496.2,0.002261840260756598,25.758855047079262,0.68,0.31,4522.11,-0.0010934248717712203,27.31657523030233,0.83,16719.620000000003,19327.0,-0.444,0.12,0.113,-0.717,2.122,-0.57,0.227,55.64,0,相对安全
2023-12-01,3482.88,-0.003809850695040251,25.89419475271084,1.2,0.33,4531.14,0.0019968554502214353,27.400002409688337,1.04,16706.14,24033.0,0.377,0.557,-0.042,1.587,2.026,-0.22,0.621,65.05,0,警惕
2023-12-04,3460.14,-0.006529079382579961,25.82717527160935,0.82,0.29,4516.04,-0.0033324946922850263,27.42078087717042,0.57,16705.93,59833.0,0.197,-0.284,-0.67,-0.994,1.974,1.225,0.472,61.59,0,警惕
2023-12-05,3394.26,-0.019039692035582312,25.828245336038062,1.63,0.3,4431.26,-0.01877308438366354,27.38072996502558,1.62,16686.77,138719.0,0.08,-0.027,-2.661,3.0,1.87,2.42,0.62,65.01,0,警惕
2023-12-06,3399.6,0.0015732442417493164,25.871591292389258,1.1,0.32,4445.61,0.0032383565848086437,27.37530816534329,1.27,16692.11,60177.0,0.227,0.428,0.764,1.175,1.842,1.089,0.891,70.9,0,警惕
2023-12-07,3391.28,-0.0024473467466760157,25.804359272841534,1.02,0.3,4437.89,-0.0017365445911807775,27.37592201212368,0.85,16706.96,63642.0,-0.032,-0.034,0.05,0.071,1.842,1.137,0.594,64.42,0,警惕
2023-12-08,3399.46,0.0024120685994668545,26.03664038582926,0.76,0.39,4433.67,-0.0009509023432306973,27.525774760733057,0.56,16679.05,43502.0,1.384,1.917,0.45,-1.149,1.722,0.561,1.127,75.52,1,强警戒
2023-12-11,3419.45,0.0058803457019642735,26.115807254693223,2.35,0.42,4473.18,0.00891135334835469,27.51800625931233,2.29,16717.27,27296.0,1.6,2.446,1.401,3.0,1.792,-0.157,1.496,81.7,1,强警戒
2023-12-12,3426.8,0.002149468481773553,25.841139670792973,0.63,0.32,4483.39,0.0022824925444537847,27.370209597200997,0.5,16742.99,27039.0,0.012,0.291,0.606,-1.089,1.822,-0.182,0.425,60.47,0,警惕
2023-12-13,3369.61,-0.01668903933699084,25.831970702504062,1.43,0.29,4429.42,-0.012037766065410405,27.34631701922875,1.01,16756.22,43738.0,-0.133,-0.38,-1.709,0.534,1.817,0.547,0.141,53.51,0,相对安全
2023-12-14,3351.96,-0.005237994901487131,25.735538295073983,1.44,0.25,4410.01,-0.004382063565884442,27.30616283524937,1.3,16733.59,44176.0,-0.677,-1.256,-0.34,0.847,1.718,0.563,0.061,51.52,0,相对安全
2023-12-15,3341.55,-0.003105645652096034,25.828647633059603,1.46,0.3,4390.01,-0.004535137108532594,27.299570615273936,1.25,16711.39,75935.0,-0.359,-0.161,-0.156,0.73,1.625,1.397,0.513,62.56,0,警惕
2023-12-18,3329.37,-0.003645015037931576,25.681226668684417,1.12,0.27,4350.38,-0.009027314288577948,27.24178283344237,1.1,16675.05,53655.0,-1.137,-0.794,-0.47,0.092,1.497,0.846,0.017,50.42,0,相对安全
2023-12-19,3334.04,0.0014026677719809477,25.63071347817147,0.98,0.25,4354.54,0.0009562383056191948,27.16603012882211,1.02,16680.42,45403.0,-1.589,-1.222,0.679,-0.184,1.483,0.57,-0.059,48.52,0,相对安全
2023-12-20,3297.5,-0.010959676548571662,25.674084194484035,1.23,0.28,4300.24,-0.012469744220974022,27.19580459059356,1.42,16624.24,189300.0,-1.334,-0.586,-1.286,0.606,1.309,2.581,0.231,55.76,0,相对安全
2023-12-21,3330.87,0.010119787717968176,25.86563546330728,1.68,0.31,4334.65,0.008001878964895015,27.29773081857453,1.86,16643.09,164214.0,-0.258,0.045,1.793,1.55,1.335,2.242,1.019,73.48,0,警惕
2023-12-22,3337.23,0.0019094110547694942,25.843271649741823,1.3,0.32,4310.39,-0.005596760984162397,27.352227885881714,1.36,16556.14,131604.0,-0.17,0.247,0.147,0.439,1.086,1.854,0.647,65.64,0,警惕
2023-12-25,3347.45,0.00306242003098367,25.52596081490803,0.56,0.23,4314.54,0.00096278990996157,27.104386593164538,0.7,16556.84,70651.0,-2.454,-1.728,0.66,-1.172,1.07,0.972,-0.388,40.43,0,相对安全
2023-12-26,3324.79,-0.006769331879490359,25.524742643221902,0.88,0.23,4270.44,-0.010221251859989788,27.10561125802614,1.26,16529.21,225724.0,-2.328,-1.673,-0.808,-0.189,0.981,2.394,-0.256,43.63,0,相对安全
2023-12-27,3336.36,0.0034799190324803497,25.671493129319437,0.95,0.29,4292.67,0.005205552589428786,27.14879445830198,0.97,16544.69,94953.0,-1.576,-0.389,0.986,-0.456,1.005,1.218,0.177,54.41,0,相对安全
2023-12-28,3414.54,0.02343272308743649,26.2280103488468,2.76,0.45,4379.77,0.020290402010869846,27.481826101576267,2.58,16589.489999999998,283873.0,1.861,2.883,2.682,2.731,1.105,2.49,2.207,90.08,1,强警戒
2023-12-29,3431.11,0.004852776655127844,25.988921471800623,0.67,0.35,4421.96,0.009632925929900393,27.40938550539869,1.11,16508.850000000002,115303.0,0.634,0.791,0.925,-0.654,0.88,1.32,0.831,69.65,0,警惕
2024-01-02,3386.35,-0.013045341012092315,25.93872372696891,1.16,0.35,4390.83,-0.0070398646753928595,27.369431865773066,0.69,16553.9,40508.0,0.279,0.773,-0.979,-0.62,0.982,-0.007,0.228,55.67,0,相对安全
2024-01-03,3378.3,-0.00237719078063392,25.82981124384211,0.89,0.32,4376.82,-0.0031907407027829127,27.30064532947085,0.98,16562.41,32308.0,-0.409,0.148,-0.296,-0.538,0.988,-0.282,0.018,50.44,0,相对安全
2024-01-04,3347.05,-0.00925021460497888,25.83231112388027,1.51,0.32,4344.0,-0.007498594870248176,27.20963807959509,1.13,16581.22,34645.0,-0.729,0.144,-0.903,0.198,1.02,-0.206,-0.08,48.01,0,相对安全
2024-01-05,3329.11,-0.005359943831134917,25.928654343316634,1.76,0.38,4292.79,-0.011788674033149205,27.297433155274252,1.96,16489.989999999998,71591.0,-0.007,1.357,-0.87,1.128,0.77,0.706,0.491,62.03,0,警惕
2024-01-08,3286.06,-0.012931384063608609,25.86353453145785,1.51,0.36,4219.12,-0.0171613333053795,27.18330263188267,1.59,16481.44,196371.0,-0.687,0.922,-1.459,0.471,0.735,1.922,0.383,59.46,0,相对安全
2024-01-09,3292.5,0.001959793795609288,25.872365554010432,0.94,0.33,4231.06,0.0028299740230190995,27.208341976264006,1.19,16456.38,219533.0,-0.55,0.298,0.538,-0.394,0.657,1.967,0.535,63.08,0,警惕
2024-01-10,3277.13,-0.004668185269551928,25.797048997162005,1.36,0.29,4204.0,-0.006395560450572768,27.165364291382176,1.6,16426.26,228575.0,-1.003,-0.52,-0.329,0.434,0.567,1.919,0.165,54.12,0,相对安全
2024-01-11,3295.67,0.0056573892399751635,25.921644262043444,1.35,0.33,4252.17,0.01145813510941962,27.25643396804129,1.7,16442.2,83509.0,-0.178,0.282,1.178,0.5,0.598,0.719,0.486,61.91,0,警惕
2024-01-12,3284.17,-0.0034894270360806834,25.776551994836083,0.93,0.29,4230.09,-0.005192642815315507,27.204125637860407,1.05,16388.09,104022.0,-0.911,-0.517,-0.33,-0.675,0.445,0.968,-0.086,47.85,0,相对安全
2024-01-15,3280.92,-0.0009895955446885818,25.69538011523652,1.39,0.27,4223.36,-0.0015909826977678065,27.105215348319966,1.33,16390.14,71554.0,-1.55,-0.909,0.011,0.163,0.44,0.528,-0.288,42.84,0,相对安全
2024-01-16,3300.88,0.006083659461370683,25.891762560314767,1.23,0.34,4228.42,0.0011980981966965842,27.22058917920323,1.44,16372.19,144514.0,-0.387,0.494,0.531,0.081,0.38,1.358,0.453,61.13,0,警惕
2024-01-17,3229.08,-0.02175177528416672,25.879537870927265,1.88,0.33,4127.42,-0.023885990511822386,27.152291254223027,2.16,16348.76,620808.0,-0.672,0.298,-2.125,1.454,0.306,2.845,0.309,57.68,0,相对安全
2024-01-18,3274.73,0.014137153616510023,26.271503192108888,3.33,0.53,4147.01,0.004746306409330714,27.460125201444992,3.0,16300.4,525663.0,1.903,3.0,1.068,2.839,0.165,2.475,1.811,85.94,1,强警戒
2024-01-19,3269.78,-0.0015115750000762596,25.97690904421698,1.07,0.36,4117.72,-0.0070629200315407425,27.19544110441035,1.17,16224.05,227322.0,-0.147,0.747,-0.271,-0.479,-0.055,1.536,0.352,58.7,0,相对安全
2024-01-22,3218.9,-0.015560679923419918,26.141630482018467,2.7,0.45,3966.84,-0.03664163663386533,27.37628144755284,4.15,16050.47,776786.0,1.151,2.242,-2.123,2.556,-0.548,2.586,0.896,71.01,0,警惕
2024-01-23,3231.93,0.004047966696697491,25.990046965835344,1.91,0.37,3997.06,0.0076181545008116025,27.2535209128061,2.41,16022.09,430034.0,0.172,0.912,0.774,0.778,-0.64,1.919,0.628,65.19,0,警惕
2024-01-24,3277.11,0.013979263164734412,26.112503496491247,2.82,0.47,4052.89,0.013967766308236484,27.337267483047366,3.29,16012.36,335607.0,0.986,2.507,1.35,1.735,-0.676,1.618,1.176,76.43,1,强警戒
2024-01-25,3342.92,0.020081718343296417,26.304960203487987,2.27,0.6,4161.78,0.026867247815756112,27.49088310075783,3.04,16069.179999999998,239618.0,2.219,3.0,1.896,1.108,-0.523,1.264,1.532,82.23,1,强警戒
2024-01-26,3333.82,-0.002722171036100174,26.196145146798276,1.1,0.55,4142.73,-0.004577368337586374,27.414601113050963,1.14,16014.599999999999,183195.0,1.463,2.941,-0.149,-0.742,-0.686,0.986,0.881,70.71,0,警惕
2024-01-29,3303.96,-0.008956692322920845,26.223290689643658,1.42,0.56,4065.92,-0.018540913841838425,27.38297151460507,2.24,15966.12,165137.0,1.397,2.811,-0.922,0.113,-0.829,0.862,0.716,67.17,0,警惕
2024-01-30,3245.04,-0.017833145679729823,26.01954577891737,1.67,0.44,3971.53,-0.023214918148905972,27.184937511897573,2.05,15873.91,144247.0,-0.028,1.325,-1.393,0.093,-1.096,0.719,-0.02,49.5,0,相对安全
2024-01-31,3215.35,-0.009149347927914664,26.09545312909898,1.55,0.46,3874.62,-0.024401175365665217,27.32749845008465,2.66,15663.49,309872.0,0.829,1.519,-1.002,0.36,-1.69,1.363,0.272,56.76,0,相对安全
2024-02-01,3217.71,0.0007339791935558893,26.040478866846183,1.86,0.44,3856.96,-0.004557866319793935,27.253496214760002,2.61,15545.82,279572.0,0.354,1.236,0.156,0.483,-1.998,1.227,0.211,55.26,0,相对安全
2024-02-02,3179.63,-0.011834503420134146,26.180700748960152,3.95,0.53,3765.66,-0.023671492574462882,27.391059227671892,5.75,15236.37,645158.0,1.442,2.195,-1.044,2.945,-2.804,1.891,0.535,63.07,0,警惕
2024-02-05,3200.42,0.006538496617531031,26.357030420348774,3.85,0.62,3666.37,-0.026367223806716522,27.480677764430844,4.94,14818.150000000001,1364144.0,2.334,2.944,-0.461,2.058,-3.0,2.417,0.973,72.57,0,警惕
2024-02-06,3311.69,0.03476731179032755,26.375902448265517,4.11,0.62,3827.76,0.044019016084028806,27.53490412279086,6.72,14649.39,769033.0,2.436,2.708,2.631,2.409,-3.0,1.841,1.312,78.78,1,强警戒
2024-02-07,3343.63,0.009644622534114022,26.42035148642849,1.63,0.66,3895.0,0.01756640959725786,27.63119751374454,2.86,14438.28,314879.0,2.708,2.841,0.92,-0.161,-3.0,1.052,0.85,70.06,0,警惕
2024-02-08,3364.93,0.006370322075109902,26.322575421192617,0.9,0.58,3985.4,0.02320924261874202,27.624077229265698,2.34,14211.12,194739.0,2.249,1.981,0.959,-0.674,-3.0,0.624,0.481,61.8,0,警惕
2024-02-19,3403.81,0.011554475130240549,26.313036201367638,1.18,0.56,4041.51,0.014078887940984552,27.562553669616253,1.27,14355.66,217592.0,1.92,1.72,0.775,-1.015,-3.0,0.691,0.332,58.22,0,相对安全
2024-02-20,3410.85,0.002068270555642071,26.109865481470937,1.05,0.43,4057.94,0.00406531222241191,27.367570711838912,1.58,14416.769999999999,97281.0,0.658,0.538,0.176,-0.938,-3.0,-0.026,-0.386,40.46,0,相对安全
2024-02-21,3456.87,0.013492238005189394,26.399415157268727,3.41,0.57,4100.1,0.010389507976953816,27.584669964610704,3.84,14461.289999999999,99371.0,2.115,1.716,0.676,0.867,-3.0,-0.034,0.304,57.54,0,相对安全
2024-02-22,3486.67,0.008620515090240755,26.139802272402072,1.11,0.43,4150.67,0.012333845515962949,27.408089817439613,1.45,14519.76,71367.0,0.802,0.47,0.514,-1.011,-2.929,-0.347,-0.374,40.76,0,相对安全
2024-02-23,3489.74,0.0008804962901565183,26.17398688870729,0.99,0.44,4187.61,0.008899767989264395,27.522304712516455,1.36,14561.939999999999,92548.0,1.203,0.535,0.182,-0.995,-2.746,-0.13,-0.25,43.78,0,相对安全
2024-02-26,3453.36,-0.010424845403955496,26.19952701574914,1.35,0.46,4182.33,-0.0012608624012263592,27.590437160107125,1.45,14648.339999999998,70351.0,1.425,0.686,-0.483,-0.837,-2.51,-0.413,-0.276,43.13,0,相对安全
2024-02-27,3494.79,0.011997011606087904,26.222435014947834,1.66,0.42,4262.19,0.019094619506351718,27.592221889286385,2.51,14768.529999999999,67340.0,1.441,0.31,0.774,-0.241,-2.241,-0.49,-0.092,47.7,0,相对安全
2024-02-28,3450.26,-0.012741824258395984,26.517195462419135,2.04,0.58,4136.21,-0.02955757486174937,27.907909783903797,3.98,14786.52,223906.0,2.91,1.672,-1.496,0.471,-2.162,0.64,0.411,60.14,0,警惕
2024-02-29,3516.08,0.019076823195933068,26.365073255008703,2.27,0.47,4251.41,0.02785158393795273,27.65662282972312,3.36,14844.26,115222.0,1.751,0.678,1.243,0.325,-2.022,-0.046,0.275,56.83,0,相对安全
2024-03-01,3537.8,0.006177333849059163,26.388223000249468,1.16,0.49,4286.5,0.008253732291169324,27.65900669767345,1.37,14863.95,77124.0,1.737,0.827,0.313,-0.856,-1.949,-0.502,0.027,50.67,0,相对安全
2024-03-04,3540.87,0.0008677709310871418,26.419419055398393,0.82,0.5,4296.9,0.002426221859325617,27.68032190225496,1.29,14961.41,66039.0,1.786,0.886,-0.058,-1.017,-1.758,-0.708,-0.019,49.53,0,相对安全
2024-03-05,3565.51,0.006958741778150701,26.42670135045222,1.46,0.51,4286.67,-0.00238078614815318,27.670142725316406,0.86,14919.79,32529.0,1.703,0.943,-0.071,-0.892,-1.793,-1.499,-0.184,45.41,0,相对安全
2024-03-06,3551.05,-0.004055520809084778,26.237880032238845,0.91,0.43,4288.04,0.0003195953968930798,27.532610393798493,1.57,14970.119999999999,52955.0,0.881,0.22,-0.432,-0.795,-1.686,-0.959,-0.413,39.81,0,相对安全
2024-03-07,3529.72,-0.006006674082313812,26.252057947969078,1.32,0.45,4249.46,-0.00899711756420185,27.58086436907977,1.61,14944.67,56203.0,1.0,0.378,-0.894,-0.592,-1.698,-0.872,-0.402,40.08,0,相对安全
2024-03-08,3544.91,0.004303457498045171,26.14104971471033,1.05,0.38,4285.62,0.008509316477858242,27.44987753404963,1.44,14961.06,25828.0,0.403,-0.257,0.09,-0.712,-1.646,-1.672,-0.656,34.16,0,相对安全
2024-03-11,3589.26,0.01251089590426857,26.38072015175638,1.33,0.45,4352.16,0.015526341579514824,27.610320540274746,1.63,15050.5,31217.0,1.319,0.351,0.572,-0.458,-1.487,-1.437,-0.188,45.32,0,相对安全
2024-03-12,3597.49,0.0022929517504999275,26.552202755513193,0.88,0.55,4368.39,0.0037291827506342745,27.742730870937294,1.12,15118.58,56540.0,1.949,1.215,-0.362,-0.794,-1.367,-0.818,0.102,52.54,0,相对安全
2024-03-13,3572.36,-0.006985425949759372,26.310135233851092,0.86,0.44,4358.35,-0.0022983295905356638,27.659407599154157,1.12,15182.779999999999,28816.0,1.174,0.23,-0.992,-0.896,-1.259,-1.536,-0.472,38.43,0,相对安全
2024-03-14,3562.22,-0.002838459729702536,26.29847075922928,1.45,0.43,4339.61,-0.004299792352610687,27.613253499772615,1.73,15190.61,27393.0,1.009,0.126,-0.799,-0.017,-1.23,-1.59,-0.458,38.75,0,相对安全
2024-03-15,3569.99,0.0021812240681373662,26.22039946478539,1.1,0.42,4372.02,0.007468413060159884,27.549324504277365,1.38,15189.83,24611.0,0.665,0.017,0.101,-0.483,-1.214,-1.67,-0.449,38.95,0,相对安全
2024-03-18,3603.53,0.009394984299676112,26.41130788048497,0.86,0.49,4430.66,0.01341256444389538,27.73550271019871,1.12,15328.87,48145.0,1.463,0.626,0.797,-0.809,-0.998,-0.971,0.103,52.58,0,相对安全
2024-03-19,3577.63,-0.0071873968025797375,26.28222848525892,0.93,0.44,4401.3,-0.006626552251808859,27.67936781368128,0.92,15362.16,85390.0,1.013,0.145,-1.036,-0.859,-0.938,-0.372,-0.229,44.3,0,相对安全
2024-03-20,3585.38,0.002166238543393151,26.13380459690499,0.59,0.39,4424.51,0.005273441937609258,27.602049609223723,0.78,15431.29,51425.0,0.484,-0.346,0.088,-1.246,-0.829,-0.903,-0.368,40.9,0,相对安全
2024-03-21,3581.09,-0.0011965258912584043,26.17500144071081,0.73,0.4,4420.66,-0.0008701528530843383,27.667397489173826,0.87,15488.460000000001,41375.0,0.699,-0.282,-0.35,-0.98,-0.739,-1.128,-0.391,40.34,0,相对安全
2024-03-22,3545.0,-0.010077937164382988,26.240119883546768,1.48,0.42,4370.85,-0.011267548284645157,27.69797515410226,1.7,15460.95,37703.0,0.892,-0.112,-1.232,0.318,-0.768,-1.185,-0.404,40.05,0,相对安全
2024-03-25,3525.76,-0.005427362482369524,26.177506267018938,1.11,0.42,4309.05,-0.014139126256906609,27.648924012116943,1.79,15450.38,33310.0,0.607,-0.132,-1.102,0.078,-0.774,-1.269,-0.475,38.34,0,相对安全
2024-03-26,3543.75,0.005102445997458682,26.147028960237797,0.82,0.38,4314.0,0.001148745083022984,27.562889399448306,1.32,15439.09,30805.0,0.314,-0.547,0.254,-0.493,-0.781,-1.305,-0.45,38.93,0,相对安全
2024-03-27,3502.79,-0.011558377425044064,26.100416225486587,1.13,0.39,4221.59,-0.021420955030134414,27.48963729791571,1.98,15390.210000000001,189466.0,-0.008,-0.49,-1.923,0.63,-0.839,0.51,-0.422,39.59,0,相对安全
2024-03-28,3520.96,0.005187293557421313,26.172288553564165,1.76,0.43,4275.62,0.01279849535364641,27.535882168258766,2.29,15432.83,76887.0,0.253,-0.111,1.14,2.5,-0.769,-0.382,0.094,52.35,0,相对安全
2024-03-29,3537.48,0.004691902208488585,26.030292092581032,0.61,0.39,4310.67,0.008197641511640485,27.45179322005586,1.02,15379.289999999999,22232.0,-0.377,-0.576,0.818,-1.234,-0.834,-1.578,-0.612,35.15,0,相对安全
2024-04-01,3595.65,0.01644390922351513,26.251254494068053,1.39,0.49,4392.63,0.019013285637731414,27.606761393789334,1.52,15460.49,24303.0,0.627,0.527,1.954,0.659,-0.711,-1.435,0.128,53.19,0,相对安全
2024-04-02,3580.68,-0.004163364064911801,26.11783619118798,0.76,0.43,4374.78,-0.004063624753280037,27.572860157044925,0.76,15477.419999999998,21525.0,0.165,-0.155,-0.552,-1.331,-0.681,-1.497,-0.583,35.83,0,相对安全
2024-04-03,3567.8,-0.0035970821184801993,26.090282887384582,0.66,0.41,4353.74,-0.004809384700487751,27.519787865182206,0.85,15410.85,18004.0,-0.066,-0.393,-0.546,-1.224,-0.765,-1.629,-0.714,32.88,0,相对安全
2024-04-08,3536.41,-0.008798138909131725,26.217352481700292,0.9,0.47,4293.42,-0.01385475476257192,27.534817721931272,1.23,15462.49,31645.0,0.296,0.26,-1.311,-0.308,-0.685,-1.095,-0.457,38.77,0,相对安全
2024-04-09,3533.49,-0.0008256961155522768,26.000837111711654,0.7,0.39,4315.47,0.0051357658929245265,27.377046383405723,0.9,15475.85,26418.0,-0.765,-0.681,0.229,-0.97,-0.657,-1.255,-0.686,33.5,0,相对安全
2024-04-10,3504.71,-0.008144921876105382,26.02035629428456,1.17,0.39,4258.49,-0.013203660319733523,27.41718187475566,1.74,15441.189999999999,46231.0,-0.613,-0.684,-1.127,0.841,-0.695,-0.72,-0.669,33.87,0,相对安全
2024-04-11,3504.24,-0.0001341052469392423,26.02304953733482,1.02,0.38,4265.38,0.0016179443887387457,27.395987191352823,1.61,15417.29,46517.0,-0.698,-0.807,0.231,0.41,-0.718,-0.691,-0.528,37.11,0,相对安全
2024-04-12,3475.84,-0.008104467730520648,26.063522356339618,1.33,0.39,4235.38,-0.007033371000942479,27.391259947762606,1.27,15367.88,39013.0,-0.626,-0.711,-0.727,0.327,-0.775,-0.828,-0.681,33.61,0,相对安全
2024-04-15,3549.08,0.02107116553120969,26.312282536429244,2.27,0.56,4249.41,0.003312571717295709,27.59792678601928,2.43,15341.859999999999,151011.0,0.697,1.271,1.416,2.603,-0.799,0.446,0.666,66.05,0,警惕
2024-04-16,3511.11,-0.010698547229140987,26.257903448710223,1.18,0.53,4126.45,-0.02893578167322053,27.549758045256073,2.55,15248.970000000001,218445.0,0.359,0.881,-1.831,1.345,-0.915,0.774,0.012,50.31,0,相对安全
2024-04-17,3565.4,0.015462346665299664,26.224474302393464,1.93,0.51,4251.51,0.030306922415151094,27.51654590903999,2.73,15311.910000000002,108584.0,0.116,0.612,2.218,1.99,-0.815,0.12,0.439,60.8,0,警惕
2024-04-18,3569.8,0.0012340831323274237,26.289049535135867,1.55,0.54,4253.33,0.00042808319867515543,27.550340278098847,1.66,15333.779999999999,61153.0,0.411,0.976,0.155,0.502,-0.774,-0.414,0.088,52.21,0,相对安全
2024-04-19,3541.66,-0.007882794554316841,26.14481589663291,0.89,0.45,4226.22,-0.006373829446574719,27.45229909968887,1.24,15281.75,43852.0,-0.489,-0.241,-0.53,-0.631,-0.834,-0.704,-0.565,36.25,0,相对安全
2024-04-22,3530.9,-0.003038123365879164,26.159217593447195,0.85,0.46,4204.4,-0.005163006185196384,27.407789720589914,1.2,15287.34,27357.0,-0.668,-0.139,-0.236,-0.754,-0.814,-1.113,-0.62,34.98,0,相对安全
2024-04-23,3506.22,-0.0069897193350138,26.085764936983217,0.96,0.43,4183.7,-0.004923413566739532,27.350774084862397,0.9,15255.22,25176.0,-1.141,-0.536,-0.435,-0.871,-0.846,-1.158,-0.845,30.05,0,相对安全
2024-04-24,3521.62,0.004392194443018527,25.997802263908326,0.82,0.37,4226.65,0.01026603245930624,27.375001188751657,1.15,15257.630000000001,19525.0,-1.43,-1.381,0.729,-0.7,-0.83,-1.352,-0.924,28.41,0,相对安全
2024-04-25,3530.28,0.002459095529898203,25.94104874410673,1.1,0.35,4234.66,0.0018951178829569315,27.34602435875759,1.16,15248.81,49095.0,-1.717,-1.603,0.251,-0.41,-0.83,-0.448,-0.903,28.85,0,相对安全
2024-04-26,3584.27,0.015293404489162166,26.45351191523032,1.6,0.6,4305.35,0.016693193786514238,27.69001902399013,1.81,15209.69,30755.0,1.531,1.754,1.407,0.751,-0.87,-0.884,0.555,63.52,0,警惕
2024-04-29,3623.91,0.011059434696604864,26.605779287855455,1.87,0.68,4380.75,0.0175130941735282,27.8020405445877,1.95,15267.349999999999,29440.0,2.398,2.623,1.191,1.199,-0.779,-0.899,0.907,71.24,0,警惕
2024-04-30,3604.39,-0.005386447235168679,26.381612082854296,0.73,0.58,4353.88,-0.006133652913313914,27.64118255580753,0.71,15120.44,24094.0,0.94,1.362,-0.602,-1.241,-0.965,-1.068,-0.099,47.54,0,相对安全
2024-05-06,3657.88,0.014840236489392256,26.532220225869313,0.62,0.63,4428.17,0.01706294156017152,27.70871613207059,0.6,15279.300000000001,44185.0,1.673,1.937,1.421,-1.318,-0.735,-0.425,0.637,65.41,0,警惕
2024-05-07,3659.01,0.000308922107887577,26.234144350094653,0.47,0.5,4435.58,0.0016733774900241638,27.576849395789733,0.55,15311.47,87970.0,0.102,0.326,0.004,-1.445,-0.681,0.299,-0.062,48.44,0,相对安全
2024-05-08,3630.22,-0.007868248515308873,26.021200432000786,0.61,0.39,4387.87,-0.010756203247376916,27.462152937815418,0.88,15347.99,45159.0,-1.138,-1.044,-0.922,-0.997,-0.62,-0.376,-0.824,30.5,0,相对安全
2024-05-09,3664.56,0.009459481794491742,26.172994110463176,1.08,0.44,4441.63,0.012251958239419158,27.503501941404757,1.39,15361.35,40076.0,-0.437,-0.413,0.846,-0.085,-0.591,-0.475,-0.261,43.52,0,相对安全
2024-05-10,3666.28,0.00046936057807767106,26.177434844761226,0.9,0.46,4425.06,-0.003730612410308809,27.51661261155713,1.16,15339.96,39743.0,-0.408,-0.167,-0.302,-0.505,-0.608,-0.459,-0.399,40.16,0,相对安全
2024-05-13,3664.69,-0.0004336820973848132,26.243479838026545,1.06,0.48,4400.23,-0.005611223350644012,27.512672219591828,1.01,15356.66,23092.0,-0.178,0.094,-0.482,-0.453,-0.574,-1.04,-0.435,39.3,0,相对安全
2024-05-14,3657.05,-0.0020847602389287845,26.092244573931616,0.79,0.4,4405.66,0.0012340264031653891,27.413502832006138,0.78,15376.36,21878.0,-1.13,-0.886,-0.227,-0.866,-0.537,-1.148,-0.817,30.63,0,相对安全
